date,latitude,longitude,rainfall_mm
2019-06-06,26.75,84.5,0.0
2019-06-06,26.75,84.75,0.0
2019-06-06,26.75,85.0,0.0
2019-06-06,26.75,85.25,0.0
2019-06-06,26.75,85.5,0.0
2019-06-06,26.75,85.75,0.0
2019-06-06,26.75,86.0,0.0
2019-06-06,26.75,86.25,0.0
2019-06-06,26.75,86.5,0.0
2019-06-06,26.75,86.75,0.0
2019-06-06,26.75,87.0,0.0
2019-06-06,26.75,87.25,0.29844868183135986
2019-06-06,26.75,87.5,0.29844868183135986
2019-06-06,26.75,87.75,0.29844868183135986
2019-06-06,26.75,88.0,0.29844868183135986
2019-06-06,26.75,88.25,5.025667190551758
2019-06-06,26.75,88.5,0.0
2019-06-06,27.0,83.5,0.0
2019-06-06,27.0,83.75,0.0
2019-06-06,27.0,84.0,0.0
2019-06-06,27.0,84.25,0.0
2019-06-06,27.0,84.5,0.0
2019-06-06,27.0,84.75,0.0
2019-06-06,27.0,85.0,0.0
2019-06-06,27.0,85.25,0.0
2019-06-06,27.0,85.5,0.0
2019-06-06,27.0,85.75,11.102784156799316
2019-06-06,27.0,86.0,11.102784156799316
2019-06-06,27.0,86.25,11.102784156799316
2019-06-06,27.0,86.5,11.102784156799316
2019-06-06,27.0,86.75,11.102784156799316
2019-06-06,27.0,87.0,11.102784156799316
2019-06-06,27.0,87.25,11.102784156799316
2019-06-06,27.0,87.5,11.102784156799316
2019-06-06,27.0,87.75,11.102784156799316
2019-06-06,27.0,88.0,11.102784156799316
2019-06-06,27.0,88.25,8.175333023071289
2019-06-06,27.0,88.5,7.624394416809082
2019-06-06,27.25,83.5,0.0
2019-06-06,27.25,83.75,0.0
2019-06-06,27.25,84.0,0.0
2019-06-06,27.25,84.25,0.0
2019-06-06,27.25,84.5,0.0
2019-06-06,27.25,84.75,0.0
2019-06-06,27.25,85.0,10.455273628234863
2019-06-06,27.25,85.25,10.455273628234863
2019-06-06,27.25,85.5,10.455273628234863
2019-06-06,27.25,85.75,10.455273628234863
2019-06-06,27.25,86.0,10.455273628234863
2019-06-06,27.25,86.25,10.455273628234863
2019-06-06,27.25,86.5,10.455273628234863
2019-06-06,27.25,86.75,10.455273628234863
2019-06-06,27.25,87.0,10.455273628234863
2019-06-06,27.25,87.25,10.455273628234863
2019-06-06,27.25,87.5,10.455273628234863
2019-06-06,27.25,87.75,10.455273628234863
2019-06-06,27.25,88.0,10.455273628234863
2019-06-06,27.25,88.25,2.205007553100586
2019-06-06,27.25,88.5,2.320518732070923
2019-06-06,27.5,83.5,0.0
2019-06-06,27.5,83.75,0.0
2019-06-06,27.5,84.0,0.0
2019-06-06,27.5,84.25,0.0
2019-06-06,27.5,84.5,0.0
2019-06-06,27.5,84.75,10.027382850646973
2019-06-06,27.5,85.0,10.027382850646973
2019-06-06,27.5,85.25,10.027382850646973
2019-06-06,27.5,85.5,10.027382850646973
2019-06-06,27.5,85.75,10.027382850646973
2019-06-06,27.5,86.0,10.027382850646973
2019-06-06,27.5,86.25,10.027382850646973
2019-06-06,27.5,86.5,10.027382850646973
2019-06-06,27.5,86.75,10.027382850646973
2019-06-06,27.5,87.0,10.027382850646973
2019-06-06,27.5,87.25,10.027382850646973
2019-06-06,27.5,87.5,10.027382850646973
2019-06-06,27.5,87.75,10.027382850646973
2019-06-06,27.5,88.0,10.027382850646973
2019-06-06,27.5,88.25,8.909262657165527
2019-06-06,27.5,88.5,9.422106742858887
2019-06-07,24.5,83.5,0.0
2019-06-07,24.5,83.75,0.0
2019-06-07,24.5,84.0,0.0
2019-06-07,24.5,84.25,0.0
2019-06-07,24.5,84.5,0.0
2019-06-07,24.5,84.75,0.0
2019-06-07,24.5,85.0,0.0
2019-06-07,24.5,85.25,0.0
2019-06-07,24.5,85.5,0.0
2019-06-07,24.5,85.75,0.0
2019-06-07,24.5,86.0,0.0
2019-06-07,24.5,86.25,0.0
2019-06-07,24.5,86.5,0.0
2019-06-07,24.5,86.75,0.0
2019-06-07,24.5,87.0,0.0
2019-06-07,24.5,87.25,0.0
2019-06-07,24.5,87.5,0.0
2019-06-07,24.5,87.75,0.0
2019-06-07,24.5,88.0,0.0
2019-06-07,24.5,88.25,0.0
2019-06-07,24.5,88.5,0.0
2019-06-07,24.75,83.5,0.0
2019-06-07,24.75,83.75,0.0
2019-06-07,24.75,84.0,0.0
2019-06-07,24.75,84.25,0.0
2019-06-07,24.75,84.5,0.0
2019-06-07,24.75,84.75,0.0
2019-06-07,24.75,85.0,0.0
2019-06-07,24.75,85.25,0.0
2019-06-07,24.75,85.5,0.0
2019-06-07,24.75,85.75,0.0
2019-06-07,24.75,86.0,0.0
2019-06-07,24.75,86.25,0.0
2019-06-07,24.75,86.5,0.0
2019-06-07,24.75,86.75,0.0
2019-06-07,24.75,87.0,0.0
2019-06-07,24.75,87.25,0.0
2019-06-07,24.75,87.5,0.0
2019-06-07,24.75,87.75,0.3028993606567383
2019-06-07,24.75,88.0,0.5131762027740479
2019-06-07,24.75,88.25,0.0
2019-06-07,24.75,88.5,0.0
2019-06-07,25.0,83.5,0.0
2019-06-07,25.0,83.75,0.0
2019-06-07,25.0,84.0,0.0
2019-06-07,25.0,84.25,0.0
2019-06-07,25.0,84.5,0.0
2019-06-07,25.0,84.75,0.0
2019-06-07,25.0,85.0,0.5077226758003235
2019-06-07,25.0,85.25,0.0
2019-06-07,25.0,85.5,0.0
2019-06-07,25.0,85.75,0.0
2019-06-07,25.0,86.0,0.0
2019-06-07,25.0,86.25,0.0
2019-06-07,25.0,86.5,0.0
2019-06-07,25.0,86.75,0.0
2019-06-07,25.0,87.0,0.0
2019-06-07,25.0,87.25,0.0
2019-06-07,25.0,87.5,0.0
2019-06-07,25.0,87.75,0.9456701278686523
2019-06-07,25.0,88.0,0.6893182396888733
2019-06-07,25.0,88.25,0.3511205315589905
2019-06-07,25.0,88.5,0.0
2019-06-07,25.25,83.5,0.0
2019-06-07,25.25,83.75,0.0
2019-06-07,25.25,84.0,0.0
2019-06-07,25.25,84.25,0.0
2019-06-07,25.25,84.5,0.0
2019-06-07,25.25,84.75,0.0
2019-06-07,25.25,85.0,0.0
2019-06-07,25.25,85.25,0.0
2019-06-07,25.25,85.5,0.0
2019-06-07,25.25,85.75,0.0
2019-06-07,25.25,86.0,0.0
2019-06-07,25.25,86.25,0.0
2019-06-07,25.25,86.5,0.0
2019-06-07,25.25,86.75,0.0
2019-06-07,25.25,87.0,0.0
2019-06-07,25.25,87.25,0.0
2019-06-07,25.25,87.5,0.0
2019-06-07,25.25,87.75,0.30898627638816833
2019-06-07,25.25,88.0,0.5605765581130981
2019-06-07,25.25,88.25,0.0
2019-06-07,25.25,88.5,0.0
2019-06-07,25.5,83.5,0.0
2019-06-07,25.5,83.75,0.0
2019-06-07,25.5,84.0,0.0
2019-06-07,25.5,84.25,0.0
2019-06-07,25.5,84.5,0.0
2019-06-07,25.5,84.75,0.0
2019-06-07,25.5,85.0,0.0
2019-06-07,25.5,85.25,0.0
2019-06-07,25.5,85.5,0.0
2019-06-07,25.5,85.75,0.0
2019-06-07,25.5,86.0,0.0
2019-06-07,25.5,86.25,0.0
2019-06-07,25.5,86.5,0.0
2019-06-07,25.5,86.75,0.0
2019-06-07,25.5,87.0,0.0
2019-06-07,25.5,87.25,0.0
2019-06-07,25.5,87.5,0.0
2019-06-07,25.5,87.75,0.0
2019-06-07,25.5,88.0,0.0
2019-06-07,25.5,88.25,0.0
2019-06-07,25.5,88.5,0.0
2019-06-07,25.75,83.5,0.0
2019-06-07,25.75,83.75,0.0
2019-06-07,25.75,84.0,0.0
2019-06-07,25.75,84.25,0.0
2019-06-07,25.75,84.5,0.0
2019-06-07,25.75,84.75,0.0
2019-06-07,25.75,85.0,0.0
2019-06-07,25.75,85.25,0.0
2019-06-07,25.75,85.5,0.0
2019-06-07,25.75,85.75,0.0
2019-06-07,25.75,86.0,0.0
2019-06-07,25.75,86.25,0.0
2019-06-07,25.75,86.5,0.0
2019-06-07,25.75,86.75,0.0
2019-06-07,25.75,87.0,0.0
2019-06-07,25.75,87.25,0.0
2019-06-07,25.75,87.5,0.0
2019-06-07,25.75,87.75,0.0
2019-06-07,25.75,88.0,0.0
2019-06-07,25.75,88.25,0.0
2019-06-07,25.75,88.5,0.0
2019-06-07,26.0,83.5,0.0
2019-06-07,26.0,83.75,0.0
2019-06-07,26.0,84.0,0.0
2019-06-07,26.0,84.25,0.0
2019-06-07,26.0,84.5,0.0
2019-06-07,26.0,84.75,0.0
2019-06-07,26.0,85.0,0.0
2019-06-07,26.0,85.25,0.0
2019-06-07,26.0,85.5,0.0
2019-06-07,26.0,85.75,0.0
2019-06-07,26.0,86.0,0.0
2019-06-07,26.0,86.25,0.0
2019-06-07,26.0,86.5,0.0
2019-06-07,26.0,86.75,0.0
2019-06-07,26.0,87.0,6.186083793640137
2019-06-07,26.0,87.25,4.822991847991943
2019-06-07,26.0,87.5,0.0
2019-06-07,26.0,87.75,0.0
2019-06-07,26.0,88.0,0.0
2019-06-07,26.0,88.25,0.0
2019-06-07,26.0,88.5,0.0
2019-06-07,26.25,83.5,0.0
2019-06-07,26.25,83.75,0.0
2019-06-07,26.25,84.0,0.0
2019-06-07,26.25,84.25,0.0
2019-06-07,26.25,84.5,0.0
2019-06-07,26.25,84.75,0.0
2019-06-07,26.25,85.0,0.0
2019-06-07,26.25,85.25,0.0
2019-06-07,26.25,85.5,0.0
2019-06-07,26.25,85.75,0.0
2019-06-07,26.25,86.0,0.0
2019-06-07,26.25,86.25,0.0
2019-06-07,26.25,86.5,0.0
2019-06-07,26.25,86.75,0.0
2019-06-07,26.25,87.0,1.6028501987457275
2019-06-07,26.25,87.25,2.243065118789673
2019-06-07,26.25,87.5,0.0
2019-06-07,26.25,87.75,0.0
2019-06-07,26.25,88.0,0.5330003499984741
2019-06-07,26.25,88.25,0.0
2019-06-07,26.25,88.5,0.0
2019-06-07,26.5,83.5,0.0
2019-06-07,26.5,83.75,0.0
2019-06-07,26.5,84.0,0.0
2019-06-07,26.5,84.25,0.0
2019-06-07,26.5,84.5,0.3387722969055176
2019-06-07,26.5,84.75,0.33388134837150574
2019-06-07,26.5,85.0,0.0
2019-06-07,26.5,85.25,0.0
2019-06-07,26.5,85.5,0.0
2019-06-07,26.5,85.75,0.0
2019-06-07,26.5,86.0,0.0
2019-06-07,26.5,86.25,0.0
2019-06-07,26.5,86.5,0.0
2019-06-07,26.5,86.75,0.135428324341774
2019-06-07,26.5,87.0,1.372965693473816
2019-06-07,26.5,87.25,0.9135042428970337
2019-06-07,26.5,87.5,0.0
2019-06-07,26.5,87.75,0.13153396546840668
2019-06-07,26.5,88.0,6.496124744415283
2019-06-07,26.5,88.25,0.8971742391586304
2019-06-07,26.5,88.5,0.0
2019-06-07,26.75,83.5,0.0
2019-06-07,26.75,83.75,0.0
2019-06-07,26.75,84.0,0.0
2019-06-07,26.75,84.25,2.6136739253997803
2019-06-07,26.75,84.5,9.154702186584473
2019-06-07,26.75,84.75,7.205966472625732
2019-06-07,26.75,85.0,0.0
2019-06-07,26.75,85.25,0.0
2019-06-07,26.75,85.5,0.0
2019-06-07,26.75,85.75,0.0
2019-06-07,26.75,86.0,0.0
2019-06-07,26.75,86.25,0.0
2019-06-07,26.75,86.5,0.0
2019-06-07,26.75,86.75,1.2063233852386475
2019-06-07,26.75,87.0,1.2063233852386475
2019-06-07,26.75,87.25,7.964837074279785
2019-06-07,26.75,87.5,7.964837074279785
2019-06-07,26.75,87.75,7.964837074279785
2019-06-07,26.75,88.0,7.964837074279785
2019-06-07,26.75,88.25,6.0824384689331055
2019-06-07,26.75,88.5,7.714832782745361
2019-06-07,27.0,83.5,1.782711148262024
2019-06-07,27.0,83.75,3.952178478240967
2019-06-07,27.0,84.0,1.5791916847229004
2019-06-07,27.0,84.25,5.753421783447266
2019-06-07,27.0,84.5,37.12883758544922
2019-06-07,27.0,84.75,23.926973342895508
2019-06-07,27.0,85.0,7.30602502822876
2019-06-07,27.0,85.25,0.0
2019-06-07,27.0,85.5,0.0
2019-06-07,27.0,85.75,2.1447031497955322
2019-06-07,27.0,86.0,2.1447031497955322
2019-06-07,27.0,86.25,2.1447031497955322
2019-06-07,27.0,86.5,2.1447031497955322
2019-06-07,27.0,86.75,2.1447031497955322
2019-06-07,27.0,87.0,2.1447031497955322
2019-06-07,27.0,87.25,2.1447031497955322
2019-06-07,27.0,87.5,2.1447031497955322
2019-06-07,27.0,87.75,2.1447031497955322
2019-06-07,27.0,88.0,2.1447031497955322
2019-06-07,27.0,88.25,9.961613655090332
2019-06-07,27.0,88.5,7.821507453918457
2019-06-07,27.25,83.5,6.131271839141846
2019-06-07,27.25,83.75,20.5154972076416
2019-06-07,27.25,84.0,36.73969268798828
2019-06-07,27.25,84.25,22.264240264892578
2019-06-07,27.25,84.5,31.350027084350586
2019-06-07,27.25,84.75,23.98355484008789
2019-06-07,27.25,85.0,0.0
2019-06-07,27.25,85.25,0.0
2019-06-07,27.25,85.5,0.0
2019-06-07,27.25,85.75,0.0
2019-06-07,27.25,86.0,0.0
2019-06-07,27.25,86.25,0.0
2019-06-07,27.25,86.5,0.0
2019-06-07,27.25,86.75,0.0
2019-06-07,27.25,87.0,0.0
2019-06-07,27.25,87.25,0.0
2019-06-07,27.25,87.5,0.0
2019-06-07,27.25,87.75,0.0
2019-06-07,27.25,88.0,0.0
2019-06-07,27.25,88.25,0.2169197052717209
2019-06-07,27.25,88.5,0.21399961411952972
2019-06-07,27.5,83.5,10.190611839294434
2019-06-07,27.5,83.75,22.126935958862305
2019-06-07,27.5,84.0,22.7912654876709
2019-06-07,27.5,84.25,25.704601287841797
2019-06-07,27.5,84.5,29.994243621826172
2019-06-07,27.5,84.75,0.9102874994277954
2019-06-07,27.5,85.0,0.9102874994277954
2019-06-07,27.5,85.25,0.9102874994277954
2019-06-07,27.5,85.5,0.9102874994277954
2019-06-07,27.5,85.75,0.9102874994277954
2019-06-07,27.5,86.0,0.9102874994277954
2019-06-07,27.5,86.25,0.9102874994277954
2019-06-07,27.5,86.5,0.9102874994277954
2019-06-07,27.5,86.75,0.9102874994277954
2019-06-07,27.5,87.0,0.9102874994277954
2019-06-07,27.5,87.25,0.9102874994277954
2019-06-07,27.5,87.5,0.9102874994277954
2019-06-07,27.5,87.75,0.9102874994277954
2019-06-07,27.5,88.0,0.9102874994277954
2019-06-07,27.5,88.25,0.652199387550354
2019-06-07,27.5,88.5,2.5923969745635986
2019-06-08,24.5,83.5,0.0
2019-06-08,24.5,83.75,0.0
2019-06-08,24.5,84.0,0.0
2019-06-08,24.5,84.25,0.0
2019-06-08,24.5,84.5,0.0
2019-06-08,24.5,84.75,0.0
2019-06-08,24.5,85.0,0.0
2019-06-08,24.5,85.25,0.0
2019-06-08,24.5,85.5,0.0
2019-06-08,24.5,85.75,0.0
2019-06-08,24.5,86.0,0.0
2019-06-08,24.5,86.25,0.0
2019-06-08,24.5,86.5,0.0
2019-06-08,24.5,86.75,0.0
2019-06-08,24.5,87.0,0.0
2019-06-08,24.5,87.25,0.0
2019-06-08,24.5,87.5,0.0
2019-06-08,24.5,87.75,0.0
2019-06-08,24.5,88.0,0.0
2019-06-08,24.5,88.25,0.0
2019-06-08,24.5,88.5,0.0
2019-06-08,24.75,83.5,0.0
2019-06-08,24.75,83.75,0.0
2019-06-08,24.75,84.0,0.0
2019-06-08,24.75,84.25,0.0
2019-06-08,24.75,84.5,0.0
2019-06-08,24.75,84.75,0.0
2019-06-08,24.75,85.0,0.0
2019-06-08,24.75,85.25,0.0
2019-06-08,24.75,85.5,0.0
2019-06-08,24.75,85.75,0.0
2019-06-08,24.75,86.0,0.0
2019-06-08,24.75,86.25,0.0
2019-06-08,24.75,86.5,0.0
2019-06-08,24.75,86.75,0.0
2019-06-08,24.75,87.0,0.0
2019-06-08,24.75,87.25,0.0
2019-06-08,24.75,87.5,0.0
2019-06-08,24.75,87.75,0.0
2019-06-08,24.75,88.0,0.0
2019-06-08,24.75,88.25,0.0
2019-06-08,24.75,88.5,0.0
2019-06-08,25.0,83.5,0.0
2019-06-08,25.0,83.75,0.0
2019-06-08,25.0,84.0,0.0
2019-06-08,25.0,84.25,0.0
2019-06-08,25.0,84.5,0.0
2019-06-08,25.0,84.75,0.0
2019-06-08,25.0,85.0,0.0
2019-06-08,25.0,85.25,0.0
2019-06-08,25.0,85.5,0.0
2019-06-08,25.0,85.75,0.0
2019-06-08,25.0,86.0,0.0
2019-06-08,25.0,86.25,0.0
2019-06-08,25.0,86.5,0.0
2019-06-08,25.0,86.75,0.0
2019-06-08,25.0,87.0,0.0
2019-06-08,25.0,87.25,0.0
2019-06-08,25.0,87.5,0.0
2019-06-08,25.0,87.75,0.0
2019-06-08,25.0,88.0,0.0
2019-06-08,25.0,88.25,0.0
2019-06-08,25.0,88.5,0.0
2019-06-08,25.25,83.5,0.0
2019-06-08,25.25,83.75,0.0
2019-06-08,25.25,84.0,0.0
2019-06-08,25.25,84.25,0.0
2019-06-08,25.25,84.5,0.0
2019-06-08,25.25,84.75,0.0
2019-06-08,25.25,85.0,0.0
2019-06-08,25.25,85.25,0.0
2019-06-08,25.25,85.5,0.8917873501777649
2019-06-08,25.25,85.75,0.0
2019-06-08,25.25,86.0,0.0
2019-06-08,25.25,86.25,0.0
2019-06-08,25.25,86.5,0.0
2019-06-08,25.25,86.75,0.0
2019-06-08,25.25,87.0,0.0
2019-06-08,25.25,87.25,0.0
2019-06-08,25.25,87.5,0.0
2019-06-08,25.25,87.75,0.0
2019-06-08,25.25,88.0,0.0
2019-06-08,25.25,88.25,0.0
2019-06-08,25.25,88.5,0.0
2019-06-08,25.5,83.5,0.0
2019-06-08,25.5,83.75,0.0
2019-06-08,25.5,84.0,0.0
2019-06-08,25.5,84.25,0.0
2019-06-08,25.5,84.5,0.0
2019-06-08,25.5,84.75,0.0
2019-06-08,25.5,85.0,0.0
2019-06-08,25.5,85.25,7.113039016723633
2019-06-08,25.5,85.5,9.489113807678223
2019-06-08,25.5,85.75,0.0
2019-06-08,25.5,86.0,0.0
2019-06-08,25.5,86.25,0.0
2019-06-08,25.5,86.5,0.0
2019-06-08,25.5,86.75,0.0
2019-06-08,25.5,87.0,0.0
2019-06-08,25.5,87.25,0.0
2019-06-08,25.5,87.5,0.0
2019-06-08,25.5,87.75,0.0
2019-06-08,25.5,88.0,0.0
2019-06-08,25.5,88.25,0.0
2019-06-08,25.5,88.5,0.0
2019-06-08,25.75,83.5,0.0
2019-06-08,25.75,83.75,0.0
2019-06-08,25.75,84.0,0.0
2019-06-08,25.75,84.25,0.0
2019-06-08,25.75,84.5,0.0
2019-06-08,25.75,84.75,0.0
2019-06-08,25.75,85.0,0.0
2019-06-08,25.75,85.25,0.0
2019-06-08,25.75,85.5,0.0
2019-06-08,25.75,85.75,0.0
2019-06-08,25.75,86.0,0.0
2019-06-08,25.75,86.25,0.0
2019-06-08,25.75,86.5,0.0
2019-06-08,25.75,86.75,0.0
2019-06-08,25.75,87.0,0.0
2019-06-08,25.75,87.25,0.0
2019-06-08,25.75,87.5,0.0
2019-06-08,25.75,87.75,0.0
2019-06-08,25.75,88.0,0.0
2019-06-08,25.75,88.25,0.0
2019-06-08,25.75,88.5,0.0
2019-06-08,26.0,83.5,0.0
2019-06-08,26.0,83.75,0.0
2019-06-08,26.0,84.0,0.0
2019-06-08,26.0,84.25,0.0
2019-06-08,26.0,84.5,0.0
2019-06-08,26.0,84.75,0.0
2019-06-08,26.0,85.0,0.0
2019-06-08,26.0,85.25,0.0
2019-06-08,26.0,85.5,0.0
2019-06-08,26.0,85.75,0.0
2019-06-08,26.0,86.0,0.0
2019-06-08,26.0,86.25,0.0
2019-06-08,26.0,86.5,0.0
2019-06-08,26.0,86.75,0.0
2019-06-08,26.0,87.0,0.0
2019-06-08,26.0,87.25,1.2393749952316284
2019-06-08,26.0,87.5,1.084121584892273
2019-06-08,26.0,87.75,0.0
2019-06-08,26.0,88.0,0.0
2019-06-08,26.0,88.25,23.405845642089844
2019-06-08,26.0,88.5,0.0
2019-06-08,26.25,83.5,0.0
2019-06-08,26.25,83.75,0.0
2019-06-08,26.25,84.0,0.0
2019-06-08,26.25,84.25,0.0
2019-06-08,26.25,84.5,0.0
2019-06-08,26.25,84.75,0.0
2019-06-08,26.25,85.0,0.0
2019-06-08,26.25,85.25,0.0
2019-06-08,26.25,85.5,0.0
2019-06-08,26.25,85.75,0.0
2019-06-08,26.25,86.0,0.0
2019-06-08,26.25,86.25,0.0
2019-06-08,26.25,86.5,0.0
2019-06-08,26.25,86.75,0.0
2019-06-08,26.25,87.0,0.0
2019-06-08,26.25,87.25,3.5227694511413574
2019-06-08,26.25,87.5,16.319869995117188
2019-06-08,26.25,87.75,0.0
2019-06-08,26.25,88.0,2.690905809402466
2019-06-08,26.25,88.25,48.50944519042969
2019-06-08,26.25,88.5,0.0
2019-06-08,26.5,83.5,0.0
2019-06-08,26.5,83.75,0.0
2019-06-08,26.5,84.0,0.0
2019-06-08,26.5,84.25,0.0
2019-06-08,26.5,84.5,0.0
2019-06-08,26.5,84.75,0.0
2019-06-08,26.5,85.0,0.0
2019-06-08,26.5,85.25,0.0
2019-06-08,26.5,85.5,0.0
2019-06-08,26.5,85.75,0.0
2019-06-08,26.5,86.0,0.0
2019-06-08,26.5,86.25,0.0
2019-06-08,26.5,86.5,0.0
2019-06-08,26.5,86.75,0.0
2019-06-08,26.5,87.0,0.0
2019-06-08,26.5,87.25,5.4636125564575195
2019-06-08,26.5,87.5,7.612658500671387
2019-06-08,26.5,87.75,2.6906216144561768
2019-06-08,26.5,88.0,30.7069034576416
2019-06-08,26.5,88.25,47.62379455566406
2019-06-08,26.5,88.5,51.639495849609375
2019-06-08,26.75,83.5,0.0
2019-06-08,26.75,83.75,0.0
2019-06-08,26.75,84.0,0.0
2019-06-08,26.75,84.25,0.0
2019-06-08,26.75,84.5,0.0
2019-06-08,26.75,84.75,0.0
2019-06-08,26.75,85.0,0.0
2019-06-08,26.75,85.25,0.723243236541748
2019-06-08,26.75,85.5,0.2872525751590729
2019-06-08,26.75,85.75,0.0
2019-06-08,26.75,86.0,0.0
2019-06-08,26.75,86.25,0.0
2019-06-08,26.75,86.5,0.0
2019-06-08,26.75,86.75,0.0
2019-06-08,26.75,87.0,0.0
2019-06-08,26.75,87.25,50.892662048339844
2019-06-08,26.75,87.5,50.892662048339844
2019-06-08,26.75,87.75,50.892662048339844
2019-06-08,26.75,88.0,50.892662048339844
2019-06-08,26.75,88.25,48.8001708984375
2019-06-08,26.75,88.5,45.261390686035156
2019-06-08,27.0,83.5,0.0
2019-06-08,27.0,83.75,0.30637043714523315
2019-06-08,27.0,84.0,0.11775609105825424
2019-06-08,27.0,84.25,0.1046515554189682
2019-06-08,27.0,84.5,0.0
2019-06-08,27.0,84.75,0.0
2019-06-08,27.0,85.0,0.3415450155735016
2019-06-08,27.0,85.25,0.6845369935035706
2019-06-08,27.0,85.5,0.5707193613052368
2019-06-08,27.0,85.75,3.7732656002044678
2019-06-08,27.0,86.0,3.7732656002044678
2019-06-08,27.0,86.25,3.7732656002044678
2019-06-08,27.0,86.5,3.7732656002044678
2019-06-08,27.0,86.75,3.7732656002044678
2019-06-08,27.0,87.0,3.7732656002044678
2019-06-08,27.0,87.25,3.7732656002044678
2019-06-08,27.0,87.5,3.7732656002044678
2019-06-08,27.0,87.75,3.7732656002044678
2019-06-08,27.0,88.0,3.7732656002044678
2019-06-08,27.0,88.25,26.83893585205078
2019-06-08,27.0,88.5,37.86649703979492
2019-06-08,27.25,83.5,0.0
2019-06-08,27.25,83.75,0.6051021814346313
2019-06-08,27.25,84.0,2.223480224609375
2019-06-08,27.25,84.25,0.3880794644355774
2019-06-08,27.25,84.5,0.3446304202079773
2019-06-08,27.25,84.75,0.0
2019-06-08,27.25,85.0,8.789790153503418
2019-06-08,27.25,85.25,8.789790153503418
2019-06-08,27.25,85.5,8.789790153503418
2019-06-08,27.25,85.75,8.789790153503418
2019-06-08,27.25,86.0,8.789790153503418
2019-06-08,27.25,86.25,8.789790153503418
2019-06-08,27.25,86.5,8.789790153503418
2019-06-08,27.25,86.75,8.789790153503418
2019-06-08,27.25,87.0,8.789790153503418
2019-06-08,27.25,87.25,8.789790153503418
2019-06-08,27.25,87.5,8.789790153503418
2019-06-08,27.25,87.75,8.789790153503418
2019-06-08,27.25,88.0,8.789790153503418
2019-06-08,27.25,88.25,3.3115806579589844
2019-06-08,27.25,88.5,3.623229503631592
2019-06-08,27.5,83.5,0.0
2019-06-08,27.5,83.75,0.4495839476585388
2019-06-08,27.5,84.0,0.4781053364276886
2019-06-08,27.5,84.25,0.8665321469306946
2019-06-08,27.5,84.5,0.782323956489563
2019-06-08,27.5,84.75,25.329984664916992
2019-06-08,27.5,85.0,25.329984664916992
2019-06-08,27.5,85.25,25.329984664916992
2019-06-08,27.5,85.5,25.329984664916992
2019-06-08,27.5,85.75,25.329984664916992
2019-06-08,27.5,86.0,25.329984664916992
2019-06-08,27.5,86.25,25.329984664916992
2019-06-08,27.5,86.5,25.329984664916992
2019-06-08,27.5,86.75,25.329984664916992
2019-06-08,27.5,87.0,25.329984664916992
2019-06-08,27.5,87.25,25.329984664916992
2019-06-08,27.5,87.5,25.329984664916992
2019-06-08,27.5,87.75,25.329984664916992
2019-06-08,27.5,88.0,25.329984664916992
2019-06-08,27.5,88.25,36.818321228027344
2019-06-08,27.5,88.5,20.79472541809082
2019-06-09,24.5,83.5,0.0
2019-06-09,24.5,83.75,0.0
2019-06-09,24.5,84.0,0.0
2019-06-09,24.5,84.25,0.0
2019-06-09,24.5,84.5,0.0
2019-06-09,24.5,84.75,0.0
2019-06-09,24.5,85.0,0.0
2019-06-09,24.5,85.25,0.0
2019-06-09,24.5,85.5,0.0
2019-06-09,24.5,85.75,0.0
2019-06-09,24.5,86.0,0.0
2019-06-09,24.5,86.25,0.0
2019-06-09,24.5,86.5,0.0
2019-06-09,24.5,86.75,0.0
2019-06-09,24.5,87.0,0.0
2019-06-09,24.5,87.25,0.0
2019-06-09,24.5,87.5,0.0
2019-06-09,24.5,87.75,0.0
2019-06-09,24.5,88.0,0.0
2019-06-09,24.5,88.25,0.0
2019-06-09,24.5,88.5,0.0
2019-06-09,24.75,83.5,0.0
2019-06-09,24.75,83.75,0.0
2019-06-09,24.75,84.0,0.0
2019-06-09,24.75,84.25,0.0
2019-06-09,24.75,84.5,0.0
2019-06-09,24.75,84.75,0.0
2019-06-09,24.75,85.0,0.0
2019-06-09,24.75,85.25,0.0
2019-06-09,24.75,85.5,0.0
2019-06-09,24.75,85.75,0.0
2019-06-09,24.75,86.0,0.0
2019-06-09,24.75,86.25,0.0
2019-06-09,24.75,86.5,0.0
2019-06-09,24.75,86.75,0.0
2019-06-09,24.75,87.0,0.0
2019-06-09,24.75,87.25,0.0
2019-06-09,24.75,87.5,0.0
2019-06-09,24.75,87.75,0.0
2019-06-09,24.75,88.0,0.0
2019-06-09,24.75,88.25,0.0
2019-06-09,24.75,88.5,0.0
2019-06-09,25.0,83.5,0.0
2019-06-09,25.0,83.75,0.0
2019-06-09,25.0,84.0,0.0
2019-06-09,25.0,84.25,0.0
2019-06-09,25.0,84.5,0.0
2019-06-09,25.0,84.75,0.0
2019-06-09,25.0,85.0,0.0
2019-06-09,25.0,85.25,0.0
2019-06-09,25.0,85.5,0.0
2019-06-09,25.0,85.75,0.0
2019-06-09,25.0,86.0,0.0
2019-06-09,25.0,86.25,0.0
2019-06-09,25.0,86.5,0.0
2019-06-09,25.0,86.75,0.0
2019-06-09,25.0,87.0,0.0
2019-06-09,25.0,87.25,0.0
2019-06-09,25.0,87.5,0.0
2019-06-09,25.0,87.75,0.0
2019-06-09,25.0,88.0,0.0
